Num_Acc,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh
201000030311,2.0,2,4,2,5.0,93.0,0.0,0.0,0.0,1954.0,B01
200900045193,3.0,2,4,2,0.0,13.0,0.0,0.0,0.0,1948.0,B01
200700037200,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1987.0,A01
200700053623,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1960.0,A01
200800061774,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1960.0,B01
201000012452,2.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1994.0,C03
200700035989,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1970.0,A01
200700076571,4.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1993.0,B01
201600045782,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1968.0,A01
201200049201,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1987.0,A01
200700058634,1.0,1,1,2,5.0,13.0,0.0,0.0,0.0,1960.0,A01
200900030334,2.0,2,4,2,4.0,11.0,0.0,0.0,0.0,1984.0,B01
201200011139,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1952.0,B01
201100023898,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1980.0,C01
201600057583,1.0,1,2,1,5.0,12.0,0.0,0.0,0.0,1980.0,A01
201500046796,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1967.0,A01
201000009625,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1956.0,A01
201500000811,5.0,2,1,2,5.0,21.0,0.0,0.0,0.0,1962.0,A01
201200014998,,3,4,2,0.0,93.0,0.0,0.0,1.0,1932.0,A01
200900033637,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1980.0,A01
200800028954,1.0,1,2,1,5.0,11.0,0.0,0.0,0.0,1983.0,A01
201100036931,3.0,2,4,1,1.0,11.0,0.0,0.0,0.0,1990.0,A01
201400020343,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1945.0,C03
200800007112,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1956.0,A01
200800035422,1.0,1,4,1,1.0,23.0,0.0,0.0,0.0,1988.0,B01
201100046169,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1979.0,A01
200800070649,1.0,1,4,1,1.0,13.0,0.0,0.0,0.0,1988.0,A01
201600007763,3.0,2,4,1,0.0,31.0,0.0,0.0,0.0,2012.0,B02
200600054067,2.0,2,4,2,0.0,13.0,0.0,0.0,0.0,1936.0,A01
200700054738,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1978.0,A01
200900055026,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1993.0,B01
200500044411,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1969.0,B01
201200014123,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1965.0,A01
200900069687,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1983.0,A01
200700018116,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1988.0,A01
201300021261,2.0,2,1,1,4.0,11.0,0.0,0.0,0.0,1972.0,A01
201400045315,1.0,1,4,1,5.0,13.0,0.0,0.0,0.0,1984.0,B01
201500002464,1.0,1,3,1,0.0,11.0,0.0,0.0,0.0,1983.0,B02
200900049829,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1985.0,B01
200800005486,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1971.0,A01
200600078852,1.0,1,4,1,0.0,13.0,0.0,0.0,0.0,1988.0,B01
200800017264,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1987.0,A01
200500060315,0.0,3,4,2,5.0,0.0,8.0,3.0,1.0,1995.0,A01
201600022836,4.0,2,4,1,0.0,11.0,0.0,0.0,0.0,2000.0,B01
200900010214,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1967.0,A01
201500039242,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1940.0,A01
201400019988,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1953.0,B01
201300018835,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1920.0,A01
200500045464,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1954.0,A01
200800059401,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1953.0,B01
200600007924,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1978.0,B01
200600065897,1.0,1,4,2,5.0,13.0,0.0,0.0,0.0,1969.0,A01
200500064958,0.0,3,3,1,5.0,0.0,4.0,3.0,1.0,1941.0,A01
200600025898,1.0,1,3,1,0.0,22.0,0.0,0.0,0.0,1988.0,A01
201100018957,1.0,1,3,1,9.0,23.0,0.0,0.0,0.0,2000.0,A01
200700004913,1.0,1,2,1,5.0,12.0,0.0,0.0,0.0,1948.0,A01
201300022155,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1971.0,B01
201600024235,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1989.0,A01
201000040296,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1950.0,B01
200900022208,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1987.0,A01
200700055504,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1972.0,B01
200700040406,2.0,2,1,2,0.0,10.0,0.0,0.0,0.0,1963.0,B02
201500051950,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1971.0,A01
201100022516,1.0,1,3,2,0.0,11.0,0.0,0.0,0.0,1970.0,A01
200900065257,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1973.0,A01
200900067410,1.0,1,1,2,3.0,11.0,0.0,0.0,0.0,1967.0,A01
200600033195,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1947.0,C01
200800026494,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1980.0,B01
201500004001,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1949.0,B02
200900048718,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1989.0,A01
201400009193,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1977.0,A01
200600012938,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1924.0,A01
201200030603,,3,3,1,5.0,93.0,0.0,9.0,1.0,1952.0,B01
200600065127,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1952.0,A01
200800005514,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1954.0,B01
200700020756,2.0,2,1,2,0.0,93.0,0.0,0.0,0.0,1987.0,A01
201000046390,3.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1963.0,A01
201100042358,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1974.0,B01
200500025059,1.0,1,2,1,5.0,13.0,0.0,0.0,0.0,1929.0,B02
201000023331,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1958.0,B01
200600073167,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1980.0,B02
201200046907,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,D01
200500068139,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1956.0,A01
200600038005,0.0,3,4,2,5.0,0.0,2.0,3.0,1.0,1948.0,A01
201600033000,5.0,2,4,2,0.0,12.0,0.0,0.0,0.0,1994.0,B01
200800014369,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1979.0,A01
201600050612,3.0,2,4,1,0.0,93.0,0.0,0.0,0.0,2010.0,B01
201000004238,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1987.0,A01
201500021786,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,2002.0,B01
200500007887,1.0,1,4,2,9.0,21.0,0.0,0.0,0.0,1987.0,A01
201100057118,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1982.0,A01
201400012087,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1957.0,A01
200600041842,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1979.0,B01
201300055026,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1984.0,A01
201100038019,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1958.0,A01
200800047143,1.0,1,3,1,1.0,11.0,0.0,0.0,0.0,1978.0,A01
201500038539,,3,3,2,5.0,93.0,3.0,3.0,1.0,1934.0,A01
201300047793,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1930.0,A01
200900039962,1.0,1,4,2,,21.0,,,,1991.0,B01
200700071634,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1987.0,B01
201600048939,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1994.0,A01
200900016446,1.0,1,2,1,5.0,12.0,0.0,0.0,0.0,1984.0,A01
201200005861,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1977.0,E05
201500033506,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1992.0,A01
201600036236,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1944.0,B01
200800046395,4.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1972.0,A01
200700042609,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1964.0,B01
201000011781,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1986.0,B02
200500068584,1.0,1,4,2,0.0,21.0,0.0,0.0,0.0,1966.0,A01
200600050602,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1981.0,B01
201000028899,1.0,1,3,2,9.0,13.0,0.0,0.0,0.0,1931.0,A01
201400033709,3.0,2,1,2,2.0,93.0,0.0,0.0,0.0,1995.0,A01
200900066108,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1959.0,B01
201500015262,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1977.0,A01
201500024980,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1992.0,B01
200800007399,1.0,1,1,1,2.0,11.0,0.0,0.0,0.0,1988.0,B01
201000036517,1.0,1,1,2,4.0,11.0,0.0,0.0,0.0,1969.0,A01
200700012169,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1987.0,B02
200600074376,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,,A01
200900036674,2.0,2,4,2,9.0,11.0,0.0,0.0,0.0,1984.0,B01
201500020668,,3,4,1,0.0,93.0,2.0,0.0,2.0,2011.0,A01
201000045420,1.0,1,1,1,5.0,21.0,0.0,0.0,0.0,1993.0,B01
200500064816,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1965.0,A01
201000002440,1.0,1,1,1,1.0,1.0,0.0,0.0,0.0,1964.0,A01
201200051633,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1981.0,A01
200700079793,0.0,3,3,1,0.0,0.0,1.0,3.0,1.0,1981.0,A01
201000012536,2.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1982.0,A01
200800072944,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1983.0,B01
201600027348,,3,3,2,5.0,,2.0,3.0,1.0,1960.0,A01
201100028057,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1992.0,B01
201100051839,1.0,1,1,1,5.0,93.0,0.0,0.0,0.0,1975.0,B01
201200045559,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1958.0,A01
200600044640,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1973.0,A01
201600041584,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1995.0,A01
200500076491,0.0,3,3,2,0.0,0.0,2.0,3.0,2.0,1964.0,A01
200600049138,2.0,2,4,2,0.0,22.0,0.0,0.0,0.0,1974.0,A01
200500059728,4.0,2,2,2,0.0,13.0,0.0,0.0,0.0,1986.0,A01
201300013033,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1994.0,A01
201600014096,,3,3,1,0.0,,2.0,3.0,1.0,1933.0,A01
200600002690,0.0,3,4,2,5.0,0.0,4.0,3.0,1.0,1965.0,A01
201300045672,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1993.0,A01
200500049015,4.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1955.0,A01
201300050821,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1990.0,B01
201300004210,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1992.0,A01
200800021926,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1982.0,A01
200500010105,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1980.0,B01
201400053507,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1976.0,A01
200500015162,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1967.0,A01
201300014208,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1985.0,A01
201400003558,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1967.0,B02
200700048702,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1973.0,A01
200500025281,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1928.0,A01
200600072037,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1966.0,A01
200600040736,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1973.0,A01
201300030615,1.0,1,3,2,1.0,93.0,0.0,0.0,0.0,1976.0,A01
200900048949,,4,2,1,0.0,93.0,3.0,3.0,1.0,1949.0,A01
201200002332,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1960.0,B02
201200000892,1.0,1,1,1,4.0,,0.0,0.0,0.0,1959.0,B02
201200001787,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1976.0,A01
201400044139,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1987.0,A01
200900072956,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1966.0,B01
201200061700,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1973.0,C01
201100035602,3.0,2,1,1,9.0,11.0,0.0,0.0,0.0,1993.0,A01
201400042174,1.0,1,3,2,3.0,11.0,0.0,0.0,0.0,1970.0,B01
201600055488,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1995.0,A01
201200003211,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1991.0,B02
201100040062,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1987.0,A01
201200018584,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1977.0,B02
200900034445,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1989.0,C03
200500041168,1.0,1,4,2,9.0,11.0,0.0,0.0,0.0,1946.0,B02
201400009813,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1969.0,B01
201000038391,1.0,1,2,1,5.0,11.0,0.0,0.0,0.0,1935.0,A01
201300046185,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1989.0,A01
200600075778,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1978.0,A01
200800036568,5.0,2,3,1,0.0,12.0,0.0,0.0,0.0,1940.0,A01
201000003215,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1989.0,B02
201200033913,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1930.0,A01
201100020478,2.0,2,3,1,0.0,23.0,0.0,0.0,0.0,1990.0,A01
201500036933,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1983.0,B01
201500043541,,3,4,2,5.0,93.0,4.0,3.0,1.0,1938.0,A01
200700047932,1.0,1,1,2,3.0,11.0,0.0,0.0,0.0,1941.0,B02
200700034806,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1970.0,B01
200700015311,1.0,1,4,1,5.0,13.0,0.0,0.0,0.0,1988.0,A01
201300055921,1.0,1,3,1,4.0,21.0,0.0,0.0,0.0,1990.0,B01
201400028445,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1929.0,B01
201400044538,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1981.0,A01
200500040551,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1950.0,B02
201300013858,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1994.0,B01
201100064721,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1960.0,B01
201200031982,1.0,1,2,1,5.0,23.0,0.0,0.0,0.0,1942.0,C01
200600072961,1.0,1,1,2,1.0,10.0,0.0,0.0,0.0,1961.0,B02
200600055132,1.0,1,1,2,4.0,11.0,0.0,0.0,0.0,1964.0,A01
201300030469,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1980.0,A01
200500081456,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1976.0,A01
200800026239,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1970.0,B01
200500006535,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1983.0,B01
200500018689,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1943.0,A01
200800022872,0.0,3,4,1,1.0,0.0,6.0,1.0,1.0,1978.0,A01
201400052810,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1966.0,B01
200600016052,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1985.0,A01
201000007183,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1988.0,A01
200500060824,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1959.0,A01
201400058842,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1990.0,A01
201200025408,,3,4,1,0.0,93.0,4.0,3.0,1.0,1967.0,A01
201000038726,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1933.0,A01
201500000479,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1972.0,A01
200800030334,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1935.0,A01
201300022838,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1955.0,A01
200700054311,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1979.0,B02
200900051384,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1946.0,A01
200900007307,1.0,1,3,1,3.0,11.0,0.0,0.0,0.0,1988.0,A01
200700012105,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1977.0,B02
201000042147,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1976.0,A01
201100054807,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1958.0,D01
201400047862,2.0,2,3,1,5.0,12.0,0.0,0.0,0.0,1993.0,A01
201500028723,1.0,1,3,2,1.0,93.0,0.0,0.0,0.0,1983.0,B01
201300052602,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1970.0,A01
201500053862,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1989.0,B01
200600070081,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1978.0,B01
201100039800,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1989.0,A01
201200039973,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1981.0,B01
200500080601,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1985.0,A01
200700058496,1.0,1,4,1,0.0,22.0,0.0,0.0,0.0,1936.0,B01
200600054690,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1986.0,B01
201600004094,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1973.0,B02
201000050999,,3,4,2,5.0,93.0,2.0,3.0,1.0,2003.0,A01
201300009245,1.0,1,3,1,2.0,11.0,0.0,0.0,0.0,1990.0,A01
201500048766,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1986.0,A01
200600023302,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1965.0,C01
200900047972,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1973.0,B02
200500025827,2.0,2,4,1,0.0,12.0,0.0,0.0,0.0,1988.0,A01
201000030601,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1988.0,B01
200600009043,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1988.0,A01
200800050082,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1973.0,A01
200600029173,0.0,3,3,2,0.0,0.0,2.0,1.0,1.0,1964.0,A01
201400053236,1.0,1,4,2,4.0,21.0,0.0,0.0,0.0,1978.0,A01
200700041269,1.0,1,3,1,5.0,0.0,0.0,0.0,0.0,1994.0,A01
200800060686,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1977.0,A01
201600014105,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1947.0,A01
200700042536,2.0,2,4,2,0.0,21.0,0.0,0.0,0.0,1947.0,A01
201100040183,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1981.0,A01
201300020892,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1992.0,B01
201000040727,1.0,1,4,1,1.0,93.0,0.0,0.0,0.0,1974.0,A01
200700052821,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1973.0,A01
200500085389,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1985.0,E05
201600035049,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1962.0,A01
200500042701,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1950.0,B02
200700013465,5.0,2,4,1,0.0,10.0,0.0,0.0,0.0,1992.0,A01
200600018725,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1987.0,A01
200700010708,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1988.0,A01
200800063829,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1971.0,A01
200700031208,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1972.0,A01
201600018132,5.0,2,1,1,0.0,11.0,0.0,0.0,0.0,2006.0,B02
201400013089,1.0,1,4,1,2.0,21.0,0.0,0.0,0.0,1994.0,A01
200900060903,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1974.0,A01
201300042424,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1963.0,B01
200600037338,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1982.0,D01
200800024596,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1969.0,A01
201200036497,,3,4,2,0.0,93.0,3.0,3.0,2.0,1990.0,Z01
201600036554,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1948.0,A01
201000041596,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1964.0,C01
201500017367,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1969.0,A01
200500074344,0.0,3,4,2,5.0,0.0,4.0,3.0,2.0,1933.0,A01
200900061324,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1959.0,B02
201500033451,,3,3,2,5.0,,4.0,3.0,2.0,1952.0,A01
201400056713,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1940.0,A01
200800029048,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1986.0,A01
200700074513,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1934.0,A01
201400005604,4.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1941.0,B02
201400010454,,3,4,1,0.0,93.0,3.0,3.0,1.0,2009.0,A01
200600079034,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1947.0,B01
201400027560,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1970.0,A01
201500056508,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1983.0,B01
201500025856,1.0,1,4,1,3.0,21.0,0.0,0.0,0.0,1969.0,A01
201600039833,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1977.0,B01
201600012225,4.0,2,1,1,0.0,11.0,0.0,0.0,0.0,2000.0,A01
200500035877,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1982.0,A01
201000048141,3.0,2,4,1,5.0,31.0,0.0,0.0,0.0,2005.0,B01
200500069426,1.0,1,3,1,5.0,92.0,0.0,0.0,0.0,1967.0,A01
201200052123,,3,4,1,0.0,93.0,2.0,3.0,1.0,1989.0,A01
200700074862,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1954.0,A01
200700068957,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1981.0,B01
200700034924,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1955.0,A01
201200028951,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1963.0,A01
201000060402,1.0,1,4,2,0.0,23.0,0.0,0.0,0.0,1963.0,A01
201300049518,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1961.0,E01
201100062956,1.0,1,1,1,1.0,13.0,0.0,0.0,0.0,1973.0,A01
200500043107,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1971.0,A01
201000022643,1.0,1,1,1,0.0,21.0,0.0,0.0,0.0,1993.0,B01
201600054816,1.0,1,4,1,2.0,21.0,0.0,0.0,0.0,1997.0,B01
201000031431,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1985.0,A01
201400044998,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1996.0,B01
201500003377,1.0,1,2,1,9.0,11.0,0.0,0.0,0.0,1994.0,A01
200600079216,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1959.0,A01
201200041330,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1968.0,A01
200800002882,1.0,1,3,2,9.0,21.0,0.0,0.0,0.0,1990.0,B01
201200014477,1.0,1,3,1,5.0,23.0,0.0,0.0,0.0,1995.0,A01
200500084642,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1957.0,B01
200800043007,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1969.0,A01
201200037070,3.0,2,1,1,5.0,13.0,0.0,0.0,0.0,1993.0,C01
200600006243,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1950.0,A01
201100024462,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1946.0,B01
201100037280,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1988.0,B01
201000032259,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1967.0,B01
201100046104,,3,3,2,5.0,93.0,4.0,3.0,1.0,1955.0,A01
200900062094,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1961.0,A01
200900045638,1.0,1,1,2,9.0,11.0,0.0,0.0,0.0,1980.0,B01
200900074483,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1967.0,B02
200500012178,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1983.0,D04
201000041093,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1971.0,A01
201500027660,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1953.0,B01
200500046350,1.0,1,4,2,1.0,21.0,0.0,0.0,0.0,1980.0,B01
200500066300,1.0,1,1,1,0.0,21.0,0.0,0.0,0.0,1989.0,A01
201100017579,,3,3,1,5.0,,3.0,3.0,1.0,1961.0,A01
200700029985,1.0,1,4,1,4.0,12.0,0.0,0.0,0.0,1939.0,B01
200700018000,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1987.0,A01
200500070607,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,,A01
201100003583,5.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1968.0,A01
200700064970,1.0,1,2,2,1.0,21.0,0.0,0.0,0.0,1978.0,B01
201500028322,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1988.0,A01
201300020923,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1928.0,B02
201600038530,1.0,1,1,1,0.0,93.0,0.0,0.0,0.0,1961.0,A01
200600070156,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1978.0,B01
200900003073,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1971.0,B01
200700063996,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1985.0,B01
200700041652,3.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1990.0,B01
